material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
gibeon-meteorite,31 Grams 65x20mm Authentic Gibeon Meteorite Namibia Fine Octahedrite Heavy!,199,2023-04-10,31,6.42,WorthPoint
gibeon-meteorite,18 Grams 25x30x4mm Authentic Gibeon Meteorite Slice Fine Octahedral Nickel Iron,120,2023-04-10,18,6.67,WorthPoint
gibeon-meteorite,Sterling Silver Mid Century Modern Money Clip With Gibeon Meteorite Section,56.69,2023-04-04,,,WorthPoint
gibeon-meteorite,Gibeon Meteorite Mineral Rock Specimen From Nambia Africa 4 Oz. Rock Collection,60,2023-03-27,113.4,0.53,WorthPoint
gibeon-meteorite,Etched GIBEON METEORITE Slice Unisex Jewlery Pendant ~ Wear A Falling Star!!,45,2023-03-25,,,WorthPoint
gibeon-meteorite,100 Gram - ETCHED GIBEON METEORITE - With A Bit Of Exterior - From Namibia,225,2023-03-09,100,2.25,WorthPoint
gibeon-meteorite,36.3 Grams GIBEON Iron End Cut Meteorite Etched With COAs,89.95,2023-03-02,36.3,2.48,WorthPoint
gibeon-meteorite,NWA Gibeon Meteorite Iron Nickel Specimen Namibia Africa Meteorite 7.0 Grams,16.5,2023-01-24,7,2.36,WorthPoint
gibeon-meteorite,1.9 Gram GIBEON Fragment Iron Meteorite Etched With COAs,6.99,2023-01-20,1.9,3.68,WorthPoint
gibeon-meteorite,10.6 Gram GIBEON Fragment Iron Meteorite Etched With COA,40.95,2023-01-18,10.6,3.86,WorthPoint
gibeon-meteorite,1.74 Gram GIBEON Fragment Iron Meteorite Etched With COAs,10.49,2023-01-18,1.74,6.03,WorthPoint
gibeon-meteorite,"""Gibeon"" Meteorite, 1836 Find, Namiba, 4.16 Cm X 2.26 Cm X 1.20 Cm, 33.6 G",399.99,2023-01-17,33.6,11.9,WorthPoint
gibeon-meteorite,Gibeon Meteorite Round Specimen NWA Display Namibia Africa Meteorite 96.7 Grams,31,2023-01-08,96.7,0.32,WorthPoint
gibeon-meteorite,Nice Gibeon Meteorite Rolled Lip Specimen NWA Namibia Africa Meteorite 9.8 Grams,9.99,2023-01-07,9.8,1.02,WorthPoint
