material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
osmium,PARLIAMENT - OSMIUM (2016 UK Invictus Label Repress),18.5,2025-02-23,,,WorthPoint
osmium,Vinta Rca Victor Chromium Needle Packet Unopened /osmium Needle/both Packets,9.95,2025-02-23,,,WorthPoint
osmium,"6.5 Oz, Native Palladium Mineral Specimen, From Alaska Mining Source",225,2025-02-21,184.275,1.22,WorthPoint
osmium,42.5 Oz Osmiridium(naturally Occurring Alloy Of Iridium & Osmium) Magnetic,5000,2025-02-19,1204.875,4.15,WorthPoint
osmium,Osmium - Osmium - Audio Cd - New,6.44,2025-02-16,,,WorthPoint
osmium,OSMIUM From The Ashes SEALED CD 2003 Rare Thrash Metal Warbringer Revocation,35,2025-02-11,,,WorthPoint
osmium,Parliament - Osmium Vinyl LP EX SHRINK INNER,521,2025-02-10,,,WorthPoint
osmium,PARLIAMENT Osmium 1970 Original LP Germany Invictus Funkadelic Bootsy Collins,239.99,2025-02-09,,,WorthPoint
osmium,Refining Precious Metal Wastes By C. M Hoke 362 Pages Soft Cover - FREE SHIPPING,50,2025-02-08,,,WorthPoint
osmium,Refining Precious Metal Wastes By C. M -362Pg Book-Gold-Rhodium-Diy-Paperback,56.99,2025-02-07,,,WorthPoint
osmium,GM 1/4 Grain Rhodium Iridium Osmium Palladium Gold Platinum + Indium Backed,129.99,2025-02-04,4,32.5,WorthPoint
osmium,Dwarf Factory McWhale The Figure 2022 - Osmium Mega Keycap Statue - Sold Out,500,2025-02-02,,,WorthPoint
osmium,Osmium 1/10 Oz Bullion—attractive Display—3.1 Grams—dragon,205,2025-02-01,3.1,66.13,WorthPoint
osmium,Parliament / Osmium Deluxe Edition 2x Green Vinyl LP RSD 2024 Brand New Sealed,74.99,2025-02-01,,,WorthPoint
osmium,Parliament - Osmium Deluxe Edition (RSD 2024) - Green Vinyl LP Record RSD 2024,40,2025-01-25,,,WorthPoint
osmium,Jensen W-422 Long Play Osmium Tip Gramophone Phonograph Needle Web Elec Cart C9,10,2025-01-23,,,WorthPoint
osmium,1 Grain 99.9% Pure Palladium Raw Bullion Bar In Coa Card+10 Piece Alaskan Gold,48.54,2025-01-17,1,48.54,WorthPoint
osmium,Parliament Osmium CD EMI 72435 XLNT,6.95,2025-01-11,,,WorthPoint
osmium,"Burr Fest Programme, Guitar Picks, CDs",51.75,2025-01-09,,,WorthPoint
osmium,Refining Precious Metal Wastes By C. M Hoke - 362 Pages - Soft Cover - FREE SHIP,50,2025-01-08,,,WorthPoint
osmium,Queen Victoria Osmium Silver Spoon Nodder Sheffield,14.95,2024-12-26,,,WorthPoint
osmium,Parliament Osmium + 7 (CD),17.39,2024-12-23,,,WorthPoint
osmium,Giant Melted Ingot Of Pure Ruthenium Metal==one Full Ounce Of Gorgeous,700,2024-12-17,,,WorthPoint
osmium,"Osmium Metal Ingot (33g 99.95%, RWMM No 0119, W/Certificate) -- Densest Element!",1275.99,2024-12-16,33,38.67,WorthPoint
osmium,Osmium Metal 10 Gram Bead 99.95% Fine -- Own The Densest Element!,319.95,2024-12-15,10,31.99,WorthPoint
osmium,Osmium Crystal 99.9% 0.18 G Element Collectable,37,2024-12-14,0.18,205.56,WorthPoint
osmium,Refining Precious Metal Wastes - C. M Hoke - 362 Pages - Soft Cover - FREE SHIPN,50,2024-12-14,,,WorthPoint
osmium,1947 GE VR IRM-8C Profess Cartridge CAPEHART RPX-10 VARIABLE RELUCTANCE DL 1RM8C,274.99,2024-12-13,1947,0.14,WorthPoint
osmium,Osmium 1/10th Oz Matching Serial #05 Set With Two Different Designs! -Austrian-,425,2024-12-13,,,WorthPoint
osmium,PARLIAMENT Osmium LP Original Invictus 1970 VG+/VG+ W/lyric Sheet Funkadelic,250,2024-12-10,,,WorthPoint
osmium,"Giant Melted Ingot Of Pure Osmium Metal==50+ Grams Of Gorgeous, Rare Blue!",1150,2024-12-10,,,WorthPoint
osmium,Sears SILVERTONE Phonograph Osmium Alloy-Tipped Needles Straight Shank,49.95,2024-12-08,,,WorthPoint
osmium,PARLIAMENT Osmium INVICTUS Test Press 1970 P-Funk VG VINYL LP Record USED,305,2024-12-08,,,WorthPoint
osmium,Native Palladium In Silica From Alaska,25.98,2024-12-07,,,WorthPoint
osmium,Phonograph Stylus Osmium Philco 45-9785 45-9612 76-4649 Recoton 325 Twin Point,6,2024-12-01,,,WorthPoint
osmium,"""Parliament """"Osmium"""" CD, Used""",11,2024-11-30,,,WorthPoint
osmium,RSD | Parliament | 2xVinyl LP | Osmium - RSD 2024 | Demon,47.49,2024-11-29,,,WorthPoint
osmium,Osmium 10 Gram Arc Melted Pellet (NOT CRYSTALLINE),292,2024-11-28,10,29.2,WorthPoint
osmium,Refining Precious Metal Wastes - C M Hoke - 362 Pages - Soft Cover - FREE SHIPN,50,2024-11-26,,,WorthPoint
osmium,Refining Precious Metal Wastes By C M Hoke 362 Pages Soft Cover FREE SHIPPING!,50,2024-11-18,,,WorthPoint
osmium,"The Arcana Of Arts And Sciences, Or Farmers' & Mechanics' Manual - 1824",78.9,2024-11-10,,,WorthPoint
osmium,Osmium [Vinyl] Parliament,699.99,2024-11-04,,,WorthPoint
osmium,Parliament OSMIUM: DELUXE EDITION Limited RSD 2024 New Green Colored Vinyl 2 LP,47.99,2024-11-03,,,WorthPoint
osmium,TWENTY (20) 1 Oz Highland Mint Walking Liberty Silver Round .999 Roll Tube Of 20,703.88,2024-10-26,28.35,24.83,WorthPoint
osmium,Vintage Pfanstiehl PDN Replacement Phonograph Needle Osmium Tip 78 RPM,9.99,2024-10-26,,,WorthPoint
osmium,"Osmium (VIII) Oxide For Analysis, 1g In Brown Breakseal Vial",74.95,2024-10-23,1,74.95,WorthPoint
osmium,Parliament - Osmium - New Vinyl Record LP,32.99,2024-10-22,,,WorthPoint
osmium,Parliament Osmium Deluxe Edition RSD 2024 Record Store Day New,47,2024-10-20,,,WorthPoint
osmium,1 Gram Osmium 99.95%,34.32,2024-10-17,1,34.32,WorthPoint
osmium,IRON MAIDEN S/t (鋼鉄の処女) CD JAPAN Digipak WPCR-18141 (2018) NEW / Paul Di'Anno,17,2024-10-04,,,WorthPoint
osmium,VOLVO XC90 Remote Radio Controlled Car 1:14 Scale Osmium Grey - NEW,42.5,2024-09-30,,,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE DIAMOND SAPPHIRE DANGLE DROP Earrings,299.95,2024-09-30,,,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE DIAMOND COLOMBIAN EMERALD DROP Earrings,249.95,2024-09-30,,,WorthPoint
osmium,Vintage Palladium .60 CT. GEORGIAN CUT DIAMOND ENGAGEMENT FILIGREE COCKTAIL Ring,399.95,2024-09-30,12,33.33,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE .06 CT. DIAMOND MARRIAGE WEDDING BAND Ring,155,2024-09-30,1.2,129.17,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE DIAMOND TURQUOISE DANGLE DROP RIBBON Earrings,525,2024-09-30,,,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE DIAMOND STAR DIOPSIDE MEN'S Ring FOR STEVE,549.95,2024-09-29,,,WorthPoint
osmium,Native Osmiridium Stone 2.6 Grams,260,2024-09-28,2.6,100,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE SLEEPING BEAUTY PERSIAN TURQUOISE Ring,199.95,2024-09-23,,,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE .15 CT. DIAMOND .45 CT. EMERALD CUT RUBY Ring,210.27,2024-09-23,3,70.09,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE .40 CT. DIAMOND .35 CT. RUBY DROP Earrings,299.95,2024-09-23,8,37.49,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE .35 CT. DIAMOND .40 CT SAPPHIRE COCKTAIL Ring,190.5,2024-09-23,7,27.21,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE DIAMOND SAPPHIRE FLOWER DANGLE Earrings,299.95,2024-09-23,,,WorthPoint
osmium,Vintage Palladium ANTIQUE DIAMOND FILIGREE MARRIAGE WEDDING BAND Ring,194.5,2024-09-23,,,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE .40 CT. DIAMOND FILIGREE ENGAGEMENT Ring,570,2024-09-23,8,71.25,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE DIAMOND RUBY ENGAGEMENT WEDDING BAND Ring,170.5,2024-09-23,,,WorthPoint
osmium,Rhenium .9995 1 Oz Ounce Bar Exotic Bullion Or Element Collection USA SHIPPING,249,2024-09-20,28.35,8.78,WorthPoint
osmium,NIB VOLVO XC90 Remote Radio Controlled Car 1:14 Scale Osmium Grey - NEW In Box,44.99,2024-09-20,,,WorthPoint
osmium,3 Grams Crystalline Osmium 99.95% Pure - OS Element Collection,140,2024-09-17,3,46.67,WorthPoint
osmium,Vintage Palladium ART DECO GEORGIAN ROSE CUT DIAMOND INFINITY FILIGREE Ring,455,2024-09-16,,,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE DIAMOND PEAR SHAPED GARNET COCKTAIL Ring,299.95,2024-09-16,,,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE .40 CT. DIAMOND PEARL DROP Earrings,299.95,2024-09-16,8,37.49,WorthPoint
osmium,Vintage Palladium ART DECO ANTIQUE .40 CT. DIAMOND 1.50 CT. RUBY DROP Earrings,356,2024-09-16,8,44.5,WorthPoint
